yyyy-mm-dd hh:mm:ss.d,orbit_number,source_filename     ,line,column
2023-11-16 14:16:30.810000,31570,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1116t135457-o31570_v01-2023m1119t105656.nc,2981,416
2023-11-17 13:57:23.373000,31584,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1117t133549-o31584_v01-2023m1120t104148.nc,2990,357
2023-11-18 13:38:15.896000,31598,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1118t131642-o31598_v01-2023m1120t164650.nc,3008,251
2023-11-19 13:19:08.581000,31612,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1119t125735-o31612_v01-2023m1121t014335.nc,3035,133
2023-11-20 13:00:02.197000,31626,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1120t123827-o31626_v01-2023m1121t183306.nc,3071,57
2023-11-21 12:40:55.242000,31640,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1121t121920-o31640_v01-2023m1123t030441.nc,3114,13
2023-11-22 14:03:18.073000,31655,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1122t134143-o31655_v01-2023m1124t143900.nc,3013,381
2023-11-25 13:05:57.374000,31697,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1125t124423-o31697_v01-2023m1127t234630.nc,3084,77
2023-11-26 12:46:51.261000,31711,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1126t122516-o31711_v01-2023m1128t013006.nc,3124,27
2023-11-26 14:28:20.448000,31712,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1126t140646-o31712_v01-2023m1128t020433.nc,3030,447
2023-11-27 14:09:14.016000,31726,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1127t134739-o31726_v01-2023m1128t173212.nc,3034,400
2023-11-28 13:50:07.423000,31740,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1128t132833-o31740_v01-2023m1129t180132.nc,3045,326
2023-11-29 13:31:00.709000,31754,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1129t130926-o31754_v01-2023m1130t174426.nc,3065,209
2023-11-30 13:11:55.195000,31768,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1130t125020-o31768_v01-2023m1201t180557.nc,3093,102
2023-12-01 12:52:49.203000,31782,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1201t123114-o31782_v01-2023m1204t093822.nc,3131,40
2023-12-02 14:15:12.398000,31797,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1202t135338-o31797_v01-2023m1205t024442.nc,3053,416
2023-12-03 13:56:07.125000,31811,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1203t133432-o31811_v01-2023m1205t041300.nc,3059,355
2023-12-04 13:37:01.132000,31825,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1204t131526-o31825_v01-2023m1207t101840.nc,3074,250
2023-12-05 13:17:55.137000,31839,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1205t125620-o31839_v01-2023m1207t173556.nc,3100,132
2023-12-06 12:58:49.501000,31853,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1206t123715-o31853_v01-2023m1207t193122.nc,3134,56
2023-12-07 12:39:44.106000,31867,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1207t121809-o31867_v01-2023m1208t171222.nc,3175,12
2023-12-07 14:21:14.133000,31868,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1207t135939-o31868_v01-2023m1208t173045.nc,3066,428
2023-12-08 14:02:07.658000,31882,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1208t134033-o31882_v01-2023m1211t103938.nc,3072,380
2023-12-09 13:43:03.343000,31896,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1209t132128-o31896_v01-2023m1211t171444.nc,3082,289
2023-12-10 13:23:58.228000,31910,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1210t130223-o31910_v01-2023m1211t190915.nc,3103,167
2023-12-11 13:04:52.953000,31924,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1211t124318-o31924_v01-2023m1215t032133.nc,3135,75
2023-12-12 12:45:48.156000,31938,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1212t122414-o31938_v01-2023m1215t075709.nc,3172,27
2023-12-12 14:27:17.702000,31939,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1212t140543-o31939_v01-2023m1215t074444.nc,3078,446
2023-12-13 14:08:12.986000,31953,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1213t134638-o31953_v01-2023m1215t040621.nc,3079,399
2023-12-14 13:49:07.949000,31967,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1214t132734-o31967_v01-2023m1215t230425.nc,3088,324
2023-12-15 13:30:04.323000,31981,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1215t130830-o31981_v01-2023m1216t182820.nc,3104,206
2023-12-16 13:10:59.285000,31995,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1216t124925-o31995_v01-2023m1220t053917.nc,3132,100
2023-12-17 12:51:55.569000,32009,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1217t123021-o32009_v01-2023m1220t052849.nc,3166,39
2023-12-18 14:14:21.879000,32024,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1218t135247-o32024_v01-2023m1220t070820.nc,3083,415
2023-12-19 13:55:17.920000,32038,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1219t133343-o32038_v01-2023m1222t123633.nc,3088,354
2023-12-20 13:36:14.080000,32052,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1220t131439-o32052_v01-2023m1223t122945.nc,3100,247
2023-12-21 13:17:11.442000,32066,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1221t125537-o32066_v01-2023m1224t114150.nc,3124,130
2023-12-22 12:58:10.243000,32080,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1222t123636-o32080_v01-2023m1225t093859.nc,3156,55
2023-12-23 12:39:09.524000,32094,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1223t121734-o32094_v01-2023m1231t035914.nc,3193,11
2023-12-23 14:20:39.550000,32095,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1223t135904-o32095_v01-2023m1231t140118.nc,3084,427
2023-12-24 14:01:38.350000,32109,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1224t134003-o32109_v01-2023m1231t053206.nc,3086,379
2023-12-25 13:42:36.908000,32123,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1225t132102-o32123_v01-2023m1231t105113.nc,3095,288
2023-12-26 13:23:36.226000,32137,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1226t130201-o32137_v01-2023m1231t120636.nc,3113,166
2023-12-27 13:04:35.864000,32151,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1227t124301-o32151_v01-2023m1231t161011.nc,3141,75
2023-12-28 12:45:35.204000,32165,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1228t122400-o32165_v01-2023m1231t183330.nc,3176,26
2023-12-28 14:27:04.630000,32166,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1228t140530-o32166_v01-2023m1231t182955.nc,3081,445
2023-12-29 14:08:03.669000,32180,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1229t134629-o32180_v01-2024m0101t105125.nc,3081,399
2023-12-30 13:49:04.028000,32194,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1230t132729-o32194_v01-2024m0102t103127.nc,3085,324
2023-12-31 13:30:03.904000,32208,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1231t130829-o32208_v01-2024m0104t061439.nc,3099,206
