yyyy-mm-dd hh:mm:ss.d,orbit_number,source_filename     ,line,column
2023-10-11 17:18:04.563000,31061,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1011t165630-o31061_v01-2023m1012t172638.nc,2963,167
2023-10-12 16:58:56.447000,31075,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1012t163721-o31075_v01-2023m1016t124104.nc,2998,85
2023-10-13 16:39:48.030000,31089,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1013t161813-o31089_v01-2023m1014t165447.nc,3028,37
2023-10-13 18:21:17.214000,31090,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1013t175942-o31090_v01-2023m1014t170650.nc,2950,426
2023-10-14 18:02:08.317000,31104,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1014t174033-o31104_v01-2023m1016t153742.nc,2958,384
2023-10-15 17:43:00.136000,31118,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1015t172125-o31118_v01-2023m1017t190125.nc,2973,309
2023-10-16 17:23:51.124000,31132,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1016t170216-o31132_v01-2023m1018t225009.nc,2996,203
2023-10-17 17:04:42.153000,31146,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1017t164307-o31146_v01-2023m1019t060512.nc,3029,108
2023-10-18 16:45:33.983000,31160,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1018t162359-o31160_v01-2023m1021t142834.nc,3069,50
2023-10-18 18:27:03.168000,31161,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1018t180528-o31161_v01-2023m1021t160317.nc,2992,441
2023-10-19 16:26:24.492000,31174,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1019t160450-o31174_v01-2023m1022t140056.nc,3115,13
2023-10-19 18:07:54.278000,31175,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1019t174619-o31175_v01-2023m1022t161417.nc,2999,401
2023-10-20 17:48:45.426000,31189,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1020t172711-o31189_v01-2023m1023t153344.nc,3011,338
2023-10-21 17:29:36.896000,31203,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1021t170802-o31203_v01-2023m1023t231632.nc,3031,240
2023-10-22 17:10:28.247000,31217,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1022t164853-o31217_v01-2023m1023t184748.nc,3060,136
2023-10-23 16:51:19.198000,31231,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1023t162944-o31231_v01-2023m1025t003216.nc,3098,66
2023-10-24 16:32:10.909000,31245,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1024t161036-o31245_v01-2023m1027t140810.nc,3141,26
2023-10-24 18:13:40.094000,31246,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1024t175205-o31246_v01-2023m1027t155500.nc,3039,415
2023-10-25 17:54:32.047000,31260,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1025t173257-o31260_v01-2023m1028t153103.nc,3047,363
2023-10-26 17:35:23.160000,31274,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1026t171348-o31274_v01-2023m1029t210955.nc,3065,276
2023-10-27 17:16:14.273000,31288,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1027t165440-o31288_v01-2023m1030t103930.nc,3091,168
2023-10-28 16:57:05.867000,31302,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1028t163531-o31302_v01-2023m1030t143005.nc,3126,85
2023-10-29 16:37:57.941000,31316,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1029t161623-o31316_v01-2023m1030t190324.nc,3167,37
2023-10-29 18:19:27.126000,31317,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1029t175752-o31317_v01-2023m1030t190400.nc,3077,426
2023-10-30 18:00:17.761000,31331,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1030t173844-o31331_v01-2023m1102t162504.nc,3086,384
2023-10-31 17:41:10.198000,31345,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1031t171935-o31345_v01-2023m1103t130153.nc,3099,309
2023-11-01 17:22:01.315000,31359,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1101t170027-o31359_v01-2023m1103t150515.nc,3122,203
2023-11-02 17:02:53.431000,31373,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1102t164118-o31373_v01-2023m1103t192506.nc,3153,108
2023-11-03 16:43:45.390000,31387,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1103t162210-o31387_v01-2023m1104t185559.nc,3192,50
2023-11-03 18:25:15.176000,31388,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1103t180340-o31388_v01-2023m1104t185728.nc,3114,441
2023-11-04 16:24:37.108000,31401,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1104t160302-o31401_v01-2023m1105t162144.nc,3236,13
2023-11-04 18:06:05.813000,31402,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1104t174431-o31402_v01-2023m1105t163650.nc,3121,401
2023-11-05 17:46:57.971000,31416,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1105t172523-o31416_v01-2023m1106t172104.nc,3131,338
2023-11-06 17:27:49.689000,31430,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1106t170615-o31430_v01-2023m1110t143542.nc,3151,240
2023-11-07 17:08:41.586000,31444,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1107t164707-o31444_v01-2023m1110t164047.nc,3179,136
2023-11-08 16:49:33.546000,31458,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1108t162759-o31458_v01-2023m1111t133102.nc,3215,66
2023-11-09 16:30:25.385000,31472,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1109t160851-o31472_v01-2023m1112t131246.nc,3257,26
2023-11-09 18:11:54.691000,31473,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1109t175020-o31473_v01-2023m1112t144805.nc,3154,415
2023-11-10 17:52:47.373000,31487,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1110t173112-o31487_v01-2023m1113t151034.nc,3162,363
2023-11-11 17:33:39.456000,31501,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1111t171204-o31501_v01-2023m1114t000609.nc,3177,275
2023-11-12 17:14:32.019000,31515,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1112t165256-o31515_v01-2023m1114t005340.nc,3202,167
2023-11-13 16:55:22.784000,31529,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1113t163349-o31529_v01-2023m1115t204606.nc,3237,85
2023-11-14 16:36:16.068000,31543,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1114t161441-o31543_v01-2023m1115t225359.nc,3276,37
2023-11-14 18:17:45.134000,31544,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1114t175610-o31544_v01-2023m1115t231219.nc,3186,426
2023-11-15 17:58:37.338000,31558,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1115t173703-o31558_v01-2023m1116t232819.nc,3192,383
2023-11-16 17:39:30.143000,31572,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1116t171755-o31572_v01-2023m1119t141756.nc,3204,308
2023-11-17 17:20:22.945000,31586,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1117t165848-o31586_v01-2023m1120t141118.nc,3224,202
2023-11-18 17:01:15.348000,31600,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1118t163941-o31600_v01-2023m1120t171048.nc,3255,108
2023-11-19 16:42:08.124000,31614,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1119t162033-o31614_v01-2023m1121t003406.nc,3292,50
2023-11-19 18:23:38.150000,31615,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1119t180203-o31615_v01-2023m1121t003343.nc,3214,441
2023-11-20 16:23:00.930000,31628,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1120t160126-o31628_v01-2023m1121t184316.nc,3335,13
2023-11-20 18:04:29.876000,31629,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1120t174256-o31629_v01-2023m1121t184430.nc,3219,400
2023-11-22 17:26:16.806000,31657,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1122t170442-o31657_v01-2023m1124t143948.nc,3245,239
2023-11-25 16:28:56.467000,31699,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1125t160722-o31699_v01-2023m1128t000433.nc,3346,26
2023-11-25 18:10:26.013000,31700,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1125t174851-o31700_v01-2023m1128t002227.nc,3242,414
2023-11-26 17:51:19.541000,31714,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1126t172945-o31714_v01-2023m1128t020537.nc,3248,362
2023-11-27 17:32:12.989000,31728,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1127t171038-o31728_v01-2023m1128t150717.nc,3262,274
2023-11-28 17:13:06.395000,31742,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1128t165132-o31742_v01-2023m1129t173805.nc,3284,166
2023-11-29 16:54:00.401000,31756,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1129t163225-o31756_v01-2023m1130t180131.nc,3315,84
2023-11-30 16:34:54.409000,31770,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1130t161319-o31770_v01-2023m1201t183204.nc,3353,36
2023-11-30 18:16:24.195000,31771,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1130t175449-o31771_v01-2023m1201t184141.nc,3262,426
2023-12-01 17:57:17.482000,31785,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1201t173543-o31785_v01-2023m1204t143944.nc,3266,383
2023-12-02 17:38:11.851000,31799,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1202t171637-o31799_v01-2023m1205t024521.nc,3275,307
2023-12-03 17:19:05.859000,31813,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1203t165731-o31813_v01-2023m1205t042940.nc,3295,201
2023-12-04 16:59:59.264000,31827,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1204t163825-o31827_v01-2023m1207t133742.nc,3323,107
2023-12-05 16:40:54.109000,31841,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1205t161919-o31841_v01-2023m1207t175306.nc,3358,49
2023-12-05 18:22:24.136000,31842,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1205t180049-o31842_v01-2023m1207t175522.nc,3279,440
2023-12-06 16:21:48.953000,31855,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1206t160014-o31855_v01-2023m1207t194623.nc,3397,12
2023-12-06 18:03:17.419000,31856,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1206t174143-o31856_v01-2023m1207t181533.nc,3281,400
2023-12-07 17:44:13.105000,31870,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1207t172238-o31870_v01-2023m1208t174704.nc,3287,336
2023-12-08 17:25:07.950000,31884,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1208t170333-o31884_v01-2023m1211t140404.nc,3302,237
2023-12-09 17:06:02.315000,31898,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1209t164427-o31898_v01-2023m1211t173124.nc,3326,134
2023-12-10 16:46:57.200000,31912,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1210t162522-o31912_v01-2023m1211t192502.nc,3358,64
2023-12-11 16:27:52.165000,31926,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1211t160617-o31926_v01-2023m1215t043824.nc,3396,25
2023-12-11 18:09:21.471000,31927,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1211t174747-o31927_v01-2023m1215t051410.nc,3292,414
2023-12-12 17:50:17.154000,31941,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1212t172842-o31941_v01-2023m1215t160328.nc,3295,361
2023-12-13 17:31:11.958000,31955,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1213t170938-o31955_v01-2023m1215t200943.nc,3307,272
2023-12-14 17:12:07.642000,31969,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1214t165033-o31969_v01-2023m1215t191901.nc,3327,165
2023-12-15 16:53:03.535000,31983,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1215t163129-o31983_v01-2023m1216t211227.nc,3355,83
2023-12-16 16:33:59.337000,31997,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1216t161224-o31997_v01-2023m1220t122715.nc,3390,36
2023-12-16 18:15:29.123000,31998,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1216t175354-o31998_v01-2023m1220t053731.nc,3298,425
2023-12-17 17:56:24.327000,32012,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1217t173450-o32012_v01-2023m1220t055125.nc,3300,382
2023-12-18 17:37:21.211000,32026,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1218t171546-o32026_v01-2023m1220t092411.nc,3306,305
2023-12-19 17:18:16.652000,32040,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1219t165642-o32040_v01-2023m1222t143017.nc,3324,199
2023-12-20 16:59:13.171000,32054,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1220t163738-o32054_v01-2023m1223t134603.nc,3348,105
2023-12-21 16:40:11.494000,32068,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1221t161837-o32068_v01-2023m1224t134721.nc,3381,48
2023-12-21 18:21:41.999000,32069,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1221t180007-o32069_v01-2023m1224t152355.nc,3301,439
2023-12-22 16:21:10.295000,32082,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1222t155935-o32082_v01-2023m1231t134614.nc,3418,12
2023-12-22 18:02:40.321000,32083,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1222t174105-o32083_v01-2023m1225t144125.nc,3300,399
2023-12-23 17:43:39.242000,32097,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1223t172204-o32097_v01-2023m1226t150302.nc,3304,335
2023-12-24 17:24:38.162000,32111,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1224t170303-o32111_v01-2023m1230t210146.nc,3316,235
2023-12-25 17:05:36.959000,32125,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1225t164402-o32125_v01-2023m1230t212055.nc,3338,133
2023-12-26 16:46:36.278000,32139,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1226t162501-o32139_v01-2023m1231t080012.nc,3367,64
2023-12-27 18:09:04.322000,32154,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1227t174730-o32154_v01-2023m1231t162411.nc,3298,413
2023-12-28 17:50:04.442000,32168,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1228t172830-o32168_v01-2023m1231t193423.nc,3299,361
2023-12-29 17:31:04.081000,32182,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1229t170929-o32182_v01-2024m0101t143937.nc,3307,272
2023-12-30 17:12:03.479000,32196,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1230t165029-o32196_v01-2024m0102t135433.nc,3325,164
2023-12-31 16:53:03.476000,32210,TROPOMI-Sentinel-5P_L2-TROPOMAER_2023m1231t163129-o32210_v01-2024m0105t051602.nc,3351,83
